File,Start date,Sheraton,Type,Num,Rep-name-DUN,Rep-name,DUN,Question
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B51,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,"Minta dinyatakan jumlah jawatan yang masih belum diisi bagi jabatan dan agensi utama di negeri Johor seperti Jabatan Kerja Raya (JKR), Jabatan Pertanian, Jabatan Agama dan lain-lain?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B52,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta dinyatakan program-program menggalakkan usahawan kecil dan sederhana dan apakah bantuan yang disediakan bagi usahawan sedia ada?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B53,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta dinyatakan sebab mengapa ramai pekerja dari negeri Johor memilih untuk bekerja di Singapura berbanding dalam negeri Johor sendiri dan apakah tindakan kerajaan negeri untuk mengatasinya?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B54,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan keluasan tanah-tanah milik kerajaan mengikut daerah dan apakah langkah kerajaan untuk memajukan tanah-tanah terbiar?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B55,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan anak-anak syarikat kerajaan negeri (GLC) serta nyatakan keuntungan selepas cukai syarikat-syarikat dan jumlah sumbangan yang diberikan oleh syarikat-syarikat ini terhadap program-program kerajaan?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B56,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan Kadar Air Tidak Terhasil (NRW) semasa di Johor mengikut kawasan atau zon dan apakah faktor-faktor yang menyebabkan NRW sukar dikawal?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B57,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan jumlah bangunan/balai raya/dewan/stadium yang dimiliki kerajaan dan PBT serta nama pertubuhan yang sedang menyelenggaranya mengikut daerah?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B58,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Apakah kemudahan dan bantuan kebajikan yang diberikan oleh kerajaan Johor kepada Orang Asli dan berapakah peruntukan dana yang telah dibelanjakan untuk kebajikan golongan ini dari tahun 2013 ke 2018?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B59,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Berapakah kutipan dari perkhidmatan Bas Muafakat Johor di setiap PBT dan keberkesanan pelaksanaannya?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B60,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Apakah usaha-usaha yang telah dilakukan bagi menggalakkan perusahaan-perusahaan ternakan ikan air tawar di negeri Johor?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B61,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Berapa jumlah peluang pekerjaan yang telah diisi oleh rakyat Johor sepanjang setahun di bawah kerajaan Parti Harapan (PH)?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B62,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Nyatakan perkembangan perkhidmatan WIFI Johor percuma dalam membantu rakyat mendapat maklumat yang lebih meluas?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B63,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Berapakah peratus kadar pengangguran di negeri Johor dan usaha-usaha mengurangkan kadar tersebut?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B64,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,"Berkenaan projek Jabatan Kemajuan Masyarakat (KEMAS) di kawasan Senai, berapakah bangunan KEMAS yang telah dirobohkan?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B65,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Apakah perkembangan pembangunan Educity dan berapakah bilangan pelajar terkini di Educity?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B66,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Tahun 2020 tahun adalah tahun Tourism Johor. Apakah projek yang bakal dilaksanakan di Senai?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B67,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Tempat pembuangan sampah (dumpsite) di Seelong telah bertahun menjalankan operasi. Berapakah peratusan bahan pelupusan sampah yang boleh di kitar semula?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B68,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Senai masih mempunyai bengkel-bengkel haram yang masih beroperasi. Apakah tindakan lanjutan yang diambil oleh agensi berkaitan untuk memantau bengkel-bengkel ini?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B69,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,"Membina laluan jalan pintas Pekan Bukit Pasir melalui Simpang Empat Sungai Terap ke Kampung Paya Panjang. Pada tahun 2017, kelulusan sebanyak RM12 juta dan perbelanjaan kerja-kerja seawal RM100 ribu telah dilaksanakan. Apakah status projek pembangunan ini pada tahun 2019?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B70,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,Mohon penjelasan status pembinaan pembangunan perumahan tanah milik Johor Land di kawasan industri Pagoh.
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B71,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,Kerajaan negeri di bawah Kumpulan Prasarana Rakyat Johor (KPRJ) ada menjalankan kajian pembangunan di Pekan Panchor sebelum ini. Apakah kedudukan kerajaan kini untuk meneruskan pembangunan limpahan di kawasan Hab Pendidikan Pagoh?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B72,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,"Fahaman songsang LGBT semakin berleluasa. Masalah kesihatan seperti penyakit kelamin bagi golongan gay iaitu lelaki atau perempuan yang melakukan hubungan seks sejenis menjadi risiko. Berapakah jumlah pesakit kelamin daripada golongan gay yang menerima rawatan hospital mengikut pecahan umur, bangsa dan agama?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B73,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,"Ketiadaan air di DUN Bukit Pasir di Seri Makmur, Panjang Sari, Kampung Melayu, Jalan Raja dan Panchor menjejaskan kehidupan seharian. Masalah adalah disebabkan paip SAJ tidak mampu menampung tekanan air tinggi dan dikhuatiri pecah. Apakah tindakan kerajaan dalam memantau dan menyelesaikan masalah ini?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B74,YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN (PENAWAR),YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN,PENAWAR,Terdapat konsep pelancongan baru berasaskan “campervan” atau “caravan” di Malaysia yang mula mendapat sambutan. Adakah kerajaan Johor mempunyai perancangan untuk membina lebih banyak “Campervan Park” di tempat-tempat pelancongan di Johor khususnya di kawasan Desaru?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B75,YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN (PENAWAR),YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN,PENAWAR,"Terdapat rancangan KEJORA untuk membina rumah mampu milik di kawasan yang di bawah kelolaannya. Berapakah jumlah yang dirancang, yang telah siap dibina sepenuhnya dan diserahkan kunci kepada pemohon? Sekiranya ada yang tidak diserahkan kepada pemohon, apakah sebabnya?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B76,YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN (PENAWAR),YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN,PENAWAR,"Memandangkan FELDA dikatakan sedang menghadapi masalah kewangan, mohon kerajaan negeri untuk mengambil inisiatif memantau dan memperbaiki keadaan jalan-jalan di dalam kawasan FELDA yang terabai dan mengalami kerosakan yang teruk sebelum sebarang kejadian tidak diingini berlaku?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B77,YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN (PENAWAR),YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN,PENAWAR,"KEJORA telah merizabkan sebahagian tanah dalam kawasan kelolaannya sebagai rizab pertanian. Berapakah jumlah keluasan tanah rizab pertanian ini yang telah digunakan, apakah jenis pertanian yang diusahakan dan siapa yang mengusahakannya? Dan berapakah bak keluasan rizab tanah pertanian ini yang belum digunakan?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B78,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,Sekolah SJKT Seri Alam patut siap dibina pada tahun 2018. Sampai sekarang masih belum siap. Apakah punca kelewatan ini dan bilakah projek ini akan siap dibina?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B79,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,Apakah perancangan kerajaan negeri untuk membina rumah mampu milik dan rumah sederhana di Mersing?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B80,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,Kerajaan negeri ada mengumumkan projek pelebaran Jambatan Mersing untuk mengurangkan kesesakan pada musim perayaan dan cuti sekolah. Apakah status projek pelebaran Jambatan Mersing ini?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B81,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,"Pada bajet tahun 2018, ada peruntukan diumumkan untuk membina dewan masyarakat India di Pasir Gudang. Malah majlis pecah tanah pun telah dijalankan. Apakah status pembinaan dewan masyarakat India ini?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B82,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,"Pada Bajet 2019, kerajaan negeri ada mengumumkan mengenai projek pembinaan lapangan terbang di Mersing. Apakah status projek pembinaan lapangan terbang di Mersing sekarang?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B83,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,"Keadaan jalan raya di Bandar Tiram tidak baik dan rosak, berlubang, tidak stabil dan tidak sama rata, perlu dibaiki dan perlukan tindakan MPPG dan JKR."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B84,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Bandar Ulu Tiram tidak mempunyai kubur India. Mereka menggunakan dapur bakar mayat kepunyaan Cina. Orang-orang Hindu perlukan kubur yang berkemudahan dapur membakar mayat.
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B85,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,"Hakisan tanah Sekolah Tamil Ladang Ulu Tiram. Masalah ini sudah lama, telah memohon melalui MIC dahulu dan wakil rakyat sebelum, tetapi belum ada penyelesaian. Perlukan tindakan segera."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B86,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Balai Raya Kampung Nam Heng rosak dan tidak selamat dan tidak sesuai untuk kegunaan. Pihak Kampung Nam Heng ingin memohon untuk satu Balai Raya ataupun Dewan Raya untuk Kampung Nam Heng.
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B87,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Kampung Kopok di Ulu Tiram memerlukan suatu klinik kesihatan kecil. Tapaknya sudah ada. Apakah tindakan kerajaan Johor dan KKM.
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B88,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Nyatakan secara terperinci jenis-jenis bantuan kebajikan yang akan atau yang telah disalurkan kepada kaum India sebanyak RM1 juta manakala kepada kaum Cina pula sebanyak RM1.5 juta seperti yang telah disebutkan di dalam Belanjawan 2019?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B89,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan nama sekolah berserta jumlah peruntukan yang telah diterima bagi sekolah jenis kebangsaan Cina & sekolah menengah persendirian Cina atas tujuan membaik pulih seperti yang tersebut di dalam Belanjawan 2019?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B90,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,"Dari tahun 2015 sehingga Mei 2019, apakah statistik bagi tanah kerajaan yang telah diluluskan mahupun yang belum diluluskan kepada rumah ibadat bukan Islam di setiap daerah? Sila nyatakan pecahan berikut mengikut daerah serta tahun?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B91,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan secara terperinci program 'Jom Ekonomi Kreatif' yang telah dilaksanakan atau telah dirancang mengikut daerah masing-masing?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B92,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Nyatakan jumlah peruntukan yang akan diturunkan bagi menaik taraf Kompleks Rawatan Harian di Hospital Pakar Sultanah Fatimah seperti yang telah disebutkan di dalam Belanjawan 2019 dan senaraikan kemudahan-kemudahan yang akan di naik taraf tersebut?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B93,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,Nyatakan tahap pencemaran setiap sungai di negeri Johor dengan menyatakan langkah-langkah yang bakal diambil dan kos yang terlibat?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B94,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,Senaraikan baki bersih bulanan Tabung Amanah Perumahan Bumiputera sejak Januari 2016 hingga Mei 2019 dengan menyatakan pendapatan dan perbelanjaan setiap bulan?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B95,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,"Nyatakan nilai jumlah pelaburan yang Johor dapat dan bidang yang melabur dari 9 Mei 2019 hingga kini serta dasar, insentif dan aktiviti yang dijalankan oleh kerajaan negeri dalam usaha menarik pelaburan?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B96,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,"Saya difahami kutipan sisa kebun atau sisa taman tidak dirangkumi dalam perkhidmatan kutipan SWCORP setakat berdasarkan perjanjian konsesi antara SWCORP dengan kerajaan persekutuan. Justeru, apakah tindakan kerajaan persekutuan, kerajaan negeri dan SWCORP untuk mengatasi masalah tersebut?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B97,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,"Nyatakan senarai lokasi stesen pemindahan sisa pepejal yang dirancang bina, jangkaan kapasiti, kos yang terlibat, jarak ke tapak pelupusan yang dirancang dan status setiap stesen hingga setakat ini serta kos pengangkutan jangkaan setiap kilometer dan tipping fee bagi setiap tapak pelupusan yang sedia ada dalam negeri Johor?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B98,YB DATUK MD OTHMAN BIN YUSOF (KUKUP),YB DATUK MD OTHMAN BIN YUSOF,KUKUP,"Berapakah jumlah pelancong yang benar-benar melancong ke negeri Johor dalam masa setahun kebelakangan ini berbanding tahun sebelumnya, dan berapa jumlah pendapatan yang diperolehi dari sektor pelancongan tersebut?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B100,YB DATUK MD OTHMAN BIN YUSOF (KUKUP),YB DATUK MD OTHMAN BIN YUSOF,KUKUP,Berapakah jumlah anak tidak sah taraf di negeri Johor dan apakah langkah kerajaan untuk mengatasi masalah ini?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B101,YB DATUK MD OTHMAN BIN YUSOF (KUKUP),YB DATUK MD OTHMAN BIN YUSOF,KUKUP,"Berapakah peningkatan jumlah penagih dadah di negeri Johor ketika ini, dan apakah langkah kerajaan untuk mengurangkan masalah ini?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B102,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,Adakah PTG Johor akan mengkaji penggunaan e-permit dalam urusan eksport galian bagi melancarkan urusan eksport di CIQ BSI dan CIQ KSAB agar kesesakan di Tambak Johor dan Tuas boleh dikurangkan?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B103,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,"Sila senaraikan jumlah pengguna (pecahan mengikut kategori : Rakyat Malaysia, Singapura, Lain-lain) yang keluar dari Malaysia melalui CIQ BSI setiap hari bagi Jan, Feb, Mac, April, Mei 2019."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B104,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,"Sila senaraikan jumlah pengguna (pecahan mengikut kategori : Rakyat Malaysia, Singapura, Lain-lain) yang keluar dari Malaysia melalui CIQ KSAB setiap hari bagi Jan, Feb, Mac, April, Mei 2019."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B105,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,"Sila senaraikan jumlah pengguna (pecahan mengikut kategori : Rakyat Malaysia, Singapura, Lain-lain) yang masuk ke Malaysia melalui CIQ BSI setiap hari bagi Jan, Feb, Mac, April, Mei 2019."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B106,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,"Sila senaraikan jumlah pengguna (pecahan mengikut kategori : Rakyat Malaysia, Singapura, Lain-lain) yang masuk ke Malaysia melalui CIQ KSAB setiap hari bagi Jan, Feb, Mac, April, Mei 2019."
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B107,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,Mohon kemukakan senarai penuh GLC kerajaan negeri Johor dengan nama-nama pemegang jawatan dalam BOD (Board of Directors)?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B108,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Daerah Batu Pahat terkenal dengan pengeluaran produk kampung seperti kerepek ubi dan pisang. Namun masalah yang dihadapi oleh pengusaha kerepek adalah kekurangan bekalan mentah ubi dan pisang. Apakah inisiatif yang diambil oleh kerajaan negeri untuk menggalakkan belia menceburi tanaman kontan ini?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B109,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Elaun bilal dan noja masjid serta imam dan bilal surau di negeri Johor adalah sangat rendah. Ini ditambahlah dengan kaedah tuntutan elaun yang agak merumitkan. Adakah kerajaan Johor ada cadangan untuk meningkatkan kadar elaun dan kaedah tuntutan elaun ini?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B110,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Mohon penjelasan berkenaan Lesen Pendudukan Sementara (LPS) dan status jeti-jeti barter trade di sepanjang Sungai Batu Pahat. Apakah terdapat kajian atau garis panduan atau pelan pembangunan di pihak kerajaan negeri bagi jeti-jeti tersebut?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B111,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Berapa bilangan Rumah Baitul untuk golongan miskin sedang dibina di setiap daerah? Berapa bilangan yang masih gagal dibina di setiap daerah? Adakah permasalahan yang dihadapi oleh pihak MAIJ sehingga berlaku kelewatan dalam proses pembinaan?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B112,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Sukan perahu layar antara penyumbang terbanyak emas dalam Sukan SEA serta memenangi emas peringkat Asia dan dunia. Persatuan Perahu Layar Batu Pahat telah mempopularkan sukan ini di Sungai Lurus dengan penyertaan 40 pelayar. Bolehkah kerajaan negeri membina kompleks sukan air di Senggarang?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B113,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta senaraikan semua pegawai lantikan politik di bawah kerajaan negeri, agensi dan syarikat berkaitan kerajaan negeri (GLC) yang terkini dengan perincian nama, jawatan, tempoh pelantikan, penempatan, gaji dan senarai tugas?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B114,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,Minta nyatakan inisiatif dan perancangan kerajaan negeri dengan perincian pelaksanaan serta peruntukan bagi menggiatkan lagi daerah Kota Tinggi sebagai pusat pelancongan khususnya dalam persediaan menjelang Tahun Melawat Johor 2020?
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B115,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta nyatakan statistik isi rumah di bawah kategori miskin dan miskin tegar mengikut pecahan kaum serta perincian nama, alamat dan nombor telefon di daerah Kota Tinggi khususnya di DUN Panti; serta apakah pendekatan kerajaan negeri berhubung perkara ini?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B116,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta nyatakan perkembangan terkini projek perumahan mampu milik di kawasan DUN Panti sama ada di bawah pengurusan agensi seperti KEJORA, KPRJ dan agensi lain di bawah kerajaan negeri dan persekutuan; serta tindakan kerajaan negeri dalam menyelesaikan masalah berbangkit?"
20190627-SDJB.pdf,27/06/2019,Before,Bertulis,SOALAN B117,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,Minta perincikan tindakan serta perancangan jangka masa pendek dan jangka masa panjang dalam isu gajah liar di negeri Johor khususnya yang berlaku di DUN Panti kerana ianya melibatkan aspek keselamatan dan kerugian harta buat penduduk?
